ds,kelurahan,yhat,yhat_lower,yhat_upper
2030-03-01,Kampung Jambak,332.3281951959611,295.84270180584105,365.30506514364237
2030-04-01,Kampung Jambak,333.61890819241665,296.1626747588418,367.34663783735317
2030-05-01,Kampung Jambak,334.63666511041293,296.36232219337927,369.61253955329033
2030-06-01,Kampung Jambak,334.69405690800954,295.6326453378476,370.28841935037246
2030-07-01,Kampung Jambak,334.5686293743671,294.59945244324405,370.79426007673305
2030-08-01,Kampung Jambak,333.7600165255063,292.8794219733276,371.52140823864795
2030-09-01,Kampung Jambak,333.3503260013449,291.15523897478806,372.02354277480146
2019-01-01,Kampung Manggis,271.13320539255693,270.569665182779,271.70437128041493
2019-02-01,Kampung Manggis,272.208046364255,271.65264122204854,272.7592877864666
2019-03-01,Kampung Manggis,273.987352053701,273.42892917905283,274.54618763030084
2019-04-01,Kampung Manggis,274.38814433538124,273.83548491122775,274.91593056241504
2019-05-01,Kampung Manggis,274.67237571559104,274.1419447964379,275.2121434106539
2019-06-01,Kampung Manggis,275.32425084964405,274.7256262830687,275.89187383803124
2019-07-01,Kampung Manggis,275.85955638722004,275.29457283332073,276.42568379493224
2019-08-01,Kampung Manggis,275.4520443667185,274.8923320456051,276.0191302754151
2019-09-01,Kampung Manggis,275.66585404524955,275.12578521489365,276.22536985672986
2019-10-01,Kampung Manggis,275.37318771252023,274.78050137787955,275.92160271507385
2019-11-01,Kampung Manggis,274.14678393782333,273.5714773120312,274.7479975055567
2019-12-01,Kampung Manggis,274.08253444663075,273.54182311548874,274.6341850845412
2020-01-01,Kampung Manggis,273.9575907517845,273.3886369982587,274.5063196518679
2020-02-01,Kampung Manggis,274.2489499339326,273.6879958977624,274.8153791657716
2020-03-01,Kampung Manggis,274.742899817382,274.1811555026438,275.3325538767029
2020-04-01,Kampung Manggis,275.79193197563393,275.190160708428,276.3511420674798
2020-05-01,Kampung Manggis,276.88114597726974,276.32489380233636,277.4425865833495
2020-06-01,Kampung Manggis,276.8206820257261,276.2514738895541,277.37134155552945
2020-07-01,Kampung Manggis,276.4613954386704,275.8943579075666,277.0551517963363
2020-08-01,Kampung Manggis,275.41510700789865,274.8542866638779,275.9991590797966
2020-09-01,Kampung Manggis,275.15089830336444,274.5426200158455,275.6971603016221
2020-10-01,Kampung Manggis,274.2765321784929,273.7433444497988,274.8143956491127
2020-11-01,Kampung Manggis,273.24851197708324,272.6972513875802,273.7786459772031
2020-12-01,Kampung Manggis,273.4435005249563,272.8868665799301,273.99059942617544
2021-01-01,Kampung Manggis,273.6364672134148,273.08270826499114,274.2052042405131
2021-02-01,Kampung Manggis,274.1215506313405,273.54515303005434,274.6479740918809
2021-03-01,Kampung Manggis,274.3600781863661,273.80095693950193,274.89071437421825
2021-04-01,Kampung Manggis,275.0017981130148,274.45573131635257,275.54573220931724
2021-05-01,Kampung Manggis,275.6218462966182,275.0256487316332,276.17043162847864
2021-06-01,Kampung Manggis,275.5878961102022,275.056854039866,276.1842418386547
2021-07-01,Kampung Manggis,275.35852929485475,274.805961262069,275.9844935254496
2021-08-01,Kampung Manggis,274.6486026461505,274.1140322256309,275.2245363272895
2021-09-01,Kampung Manggis,274.6627835234633,274.0775859869976,275.23952542291187
2021-10-01,Kampung Manggis,274.3175497459004,273.7592896647343,274.91969742613304
2021-11-01,Kampung Manggis,273.5710479577854,273.02643640148756,274.095152953004
2021-12-01,Kampung Manggis,274.0124945191123,273.41941109922686,274.5480520627279
2022-01-01,Kampung Manggis,274.775513771822,274.22405885876674,275.36339795986925
2022-02-01,Kampung Manggis,275.8682143574506,275.31093911038175,276.4305654483141
2022-03-01,Kampung Manggis,277.04682841248854,276.53068955634484,277.6298460773864
2022-04-01,Kampung Manggis,278.0733611503923,277.5187508022161,278.6330556618964
2022-05-01,Kampung Manggis,279.0064547158863,278.46135090055037,279.5834353014162
2022-06-01,Kampung Manggis,279.81091335060995,279.24689407267124,280.36773412439
2022-07-01,Kampung Manggis,280.488424179072,279.9540707891157,281.0705794946
2022-08-01,Kampung Manggis,280.51196095486495,279.98938443899476,281.0515089003932
2022-09-01,Kampung Manggis,280.46496214163824,279.8744153893037,281.0050127355088
2022-10-01,Kampung Manggis,280.31830833775996,279.72862355003923,280.8537386775158
2022-11-01,Kampung Manggis,279.5111707419443,278.9324677437693,280.05992034693804
2022-12-01,Kampung Manggis,279.8714877027498,279.3199608413092,280.4215877251387
2023-01-01,Kampung Manggis,280.1361811729602,279.5706119234116,280.70544659730575
2023-02-01,Kampung Manggis,280.5611258375743,279.9910115701924,281.09615207736147
2023-03-01,Kampung Manggis,281.7534284109486,281.19095925954866,282.3147448773005
2023-04-01,Kampung Manggis,281.1182272648383,280.5776208560011,281.6147180780123
2023-05-01,Kampung Manggis,280.399873161128,279.86668823103963,280.9564151298146
2023-06-01,Kampung Manggis,280.0157432951299,279.4367610496401,280.5882406750975
2023-07-01,Kampung Manggis,279.7750068549992,279.18416694471193,280.3461541288064
2023-08-01,Kampung Manggis,278.56558479086186,278.0271430129317,279.1772064405115
2023-09-01,Kampung Manggis,278.6118248846653,278.03388043289834,279.1501698557492
2023-10-01,Kampung Manggis,278.8110539497098,278.2660718002111,279.38019045576596
2023-11-01,Kampung Manggis,278.0929420860465,277.5685241643178,278.68017188336546
2023-12-01,Kampung Manggis,278.5205879920302,277.95511219373674,279.10788330583694
2024-01-01,Kampung Manggis,278.903936207596,278.3554742334864,279.4710013512287
2024-02-01,Kampung Manggis,279.7351065500212,279.1890837826232,280.3071841106883
2024-03-01,Kampung Manggis,280.2943088658478,279.7420921320329,280.8838958243628
2024-04-01,Kampung Manggis,281.41309362423505,280.8937174456345,281.97153026915197
2024-05-01,Kampung Manggis,282.6059630580817,282.0667736769274,283.200555300953
2024-06-01,Kampung Manggis,282.6526097198196,282.0974298098642,283.22166315659547
2024-07-01,Kampung Manggis,282.3969785649711,281.8048623165561,282.91854009056976
2024-08-01,Kampung Manggis,282.01525742370114,281.4328256850319,282.57091410710643
2024-09-01,Kampung Manggis,282.4156160086674,281.8502348049201,282.9855342933856
2024-10-01,Kampung Manggis,282.184379518864,281.6756092371662,282.73083491958846
2024-11-01,Kampung Manggis,281.8209266070303,281.24867107990934,282.3643887063456
2024-12-01,Kampung Manggis,282.6590447899706,282.103047593707,283.2561386364124
2025-01-01,Kampung Manggis,283.32910659855014,282.7786331105781,283.9252457329483
2025-02-01,Kampung Manggis,284.2912851365938,283.70818178985763,284.88528466951635
2025-03-01,Kampung Manggis,284.7220090131431,284.1876299145453,285.26162790227005
2025-04-01,Kampung Manggis,285.5765177243332,285.01556547749874,286.1570823232816
2025-05-01,Kampung Manggis,286.4024905381354,285.8719879620588,286.94917843268524
2025-06-01,Kampung Manggis,286.58132912681117,286.01183368615165,287.13678500631056
2025-07-01,Kampung Manggis,286.55788693251566,285.9814463232689,287.12410656338716
2025-08-01,Kampung Manggis,286.13824173896234,285.5726018251217,286.72530515061953
2025-09-01,Kampung Manggis,286.4427040714272,285.9111952251696,286.9777844552592
2025-10-01,Kampung Manggis,286.3783878311102,285.80483921833275,286.95750124542155
2025-11-01,Kampung Manggis,285.9229031986762,285.2884964815636,286.6775326457631
2025-12-01,Kampung Manggis,286.64597926550425,285.7266476911466,287.69776958876713
2026-01-01,Kampung Manggis,287.23967977109436,285.8365042585541,288.79900231120416
2026-02-01,Kampung Manggis,288.16306160960016,286.4062402416793,290.0852976708223
2026-03-01,Kampung Manggis,289.188742602722,286.97414365068977,291.7518898744497
2026-04-01,Kampung Manggis,289.730524767888,287.18513346235204,292.8400858143568
2026-05-01,Kampung Manggis,290.1945048758932,286.76300782146444,294.0720570980486
2026-06-01,Kampung Manggis,290.51421293825604,286.5173951259769,294.90952682255346
2026-07-01,Kampung Manggis,290.72261030959606,286.0461410772112,296.10838334130716
2026-08-01,Kampung Manggis,290.26139651302714,284.86480638596305,296.1303051259444
2026-09-01,Kampung Manggis,290.47068143775664,284.0415515952932,296.7787108247135
2026-10-01,Kampung Manggis,290.5720441544818,283.5186906829257,297.86242046480106
2026-11-01,Kampung Manggis,290.02119029681245,282.23970291875753,298.14913177584333
2026-12-01,Kampung Manggis,290.6295237784039,281.7426214449411,299.6716990791773
2027-01-01,Kampung Manggis,291.15050098676085,281.33277802283123,301.36234994652
2027-02-01,Kampung Manggis,292.0426183876554,281.26209329472033,303.40262039672194
2027-03-01,Kampung Manggis,293.6568834325083,281.87774483454007,306.20778770587134
2027-04-01,Kampung Manggis,293.87495214337696,280.93384614056237,307.5453631335168
2027-05-01,Kampung Manggis,293.9823430625553,280.09551075847776,308.86565745095623
2027-06-01,Kampung Manggis,294.4514830535434,279.0101571469441,310.05858460134544
2027-07-01,Kampung Manggis,294.89106308991705,278.7966461733002,311.4639380474106
2027-08-01,Kampung Manggis,294.38463471816993,276.7981689713981,311.9599272682821
2027-09-01,Kampung Manggis,294.49952804545774,275.10377942754434,313.18985105673903
2027-10-01,Kampung Manggis,294.7651957235525,274.5598234666502,314.576774776356
2027-11-01,Kampung Manggis,294.11573709337557,272.52362668282365,314.624120124674
2027-12-01,Kampung Manggis,294.60982161292725,271.82257594035275,316.1893251633426
2028-01-01,Kampung Manggis,295.06182306251526,270.91582651184115,317.57132983297595
2028-02-01,Kampung Manggis,295.9301273890967,270.71083182769854,319.329787575594
2028-03-01,Kampung Manggis,296.5240679481673,269.7866178002322,321.13430645203977
2028-04-01,Kampung Manggis,297.679986690706,270.0651868451475,323.58928901243235
2028-05-01,Kampung Manggis,298.8728561245536,269.80070300624664,326.4275072292342
2028-06-01,Kampung Manggis,298.9195027862912,268.2724400576784,327.7095784798518
2028-07-01,Kampung Manggis,298.66387163144344,267.1589768425504,328.6451130377609
2028-08-01,Kampung Manggis,298.28215049017217,264.71624152986016,330.373440644147
2028-09-01,Kampung Manggis,298.6825090751384,263.8224460572652,331.8212634203501
2028-10-01,Kampung Manggis,298.45127258533364,262.55881939945436,333.2702763777442
2028-11-01,Kampung Manggis,298.0878196735024,260.2481764202166,334.59538206745964
2028-12-01,Kampung Manggis,298.9259378564417,260.0870935087747,337.07945441535264
2029-01-01,Kampung Manggis,299.59599966501946,258.8169005803803,339.1600194681523
2029-02-01,Kampung Manggis,300.5581782030651,258.37904200067663,341.0739309146512
2029-03-01,Kampung Manggis,300.9889020796092,256.8796316760794,343.102885046491
2029-04-01,Kampung Manggis,301.84341079080315,256.3223544121919,345.4615335951487
2029-05-01,Kampung Manggis,302.6693836046057,256.1236972728886,347.66459280459026
2029-06-01,Kampung Manggis,302.8482221932814,254.46752731359533,349.5204003406573
2029-07-01,Kampung Manggis,302.824779998987,252.5639309480246,351.0384594187299
2029-08-01,Kampung Manggis,302.40513480543376,249.26079082774655,352.27831449406045
2029-09-01,Kampung Manggis,302.70959713789955,247.18670023924014,354.10912934750564
2029-10-01,Kampung Manggis,302.6452808975806,245.54382290906963,355.7570692638119
2029-11-01,Kampung Manggis,302.1897962651487,243.7392236636532,356.8580850259932
2029-12-01,Kampung Manggis,302.9128723319762,242.2879671242101,359.720287850688
2030-01-01,Kampung Manggis,303.5065728375659,241.3318274792888,361.6986723222701
2030-02-01,Kampung Manggis,304.42995467606767,240.44571618356824,364.5564368264527
2030-03-01,Kampung Manggis,305.4556356691942,239.5136322258936,366.3337395201703
2030-04-01,Kampung Manggis,305.9974178343593,238.38362492441482,368.0236341247904
2030-05-01,Kampung Manggis,306.46139794236433,236.7921134042857,370.4597034461058
2030-06-01,Kampung Manggis,306.78110600472775,235.0204635538646,372.13933609414465
2030-07-01,Kampung Manggis,306.9895033760662,233.5087413312171,373.46909881038175
2030-08-01,Kampung Manggis,306.52828957949833,230.98352130839174,374.3708703681648
2030-09-01,Kampung Manggis,306.7375745042272,229.6000175383731,376.19062652345264
2019-01-01,Koto Katiak,395.0918114177957,394.1117016834512,396.0526429803431
2019-02-01,Koto Katiak,396.83004155100963,395.8430911742737,397.68974397790936
2019-03-01,Koto Katiak,398.1943911677657,397.2825262257085,399.1119161042762
2019-04-01,Koto Katiak,398.1259700610185,397.2129535050734,399.1564275656047
2019-05-01,Koto Katiak,398.392970398392,397.38009159139256,399.34740782759104
2019-06-01,Koto Katiak,397.2335204345383,396.2345986649207,398.1524574875521
2019-07-01,Koto Katiak,395.57829076103263,394.6865380803589,396.56524978120325
2019-08-01,Koto Katiak,395.06311856870883,394.1545395982836,395.9925530753538
2019-09-01,Koto Katiak,394.4265503393722,393.4752837481207,395.4518819348537
2019-10-01,Koto Katiak,392.5594570447613,391.6214357861689,393.53436453361314
2019-11-01,Koto Katiak,391.2800583608366,390.3990424212246,392.2333056236436
2019-12-01,Koto Katiak,389.62187980497407,388.67471501418635,390.5408767140386
2020-01-01,Koto Katiak,390.787640693485,389.80156546617155,391.7335368272932
2020-02-01,Koto Katiak,392.93644584879627,391.9849420007839,393.88072016223873
2020-03-01,Koto Katiak,394.08699996165444,393.1185615692649,395.0379724325405
2020-04-01,Koto Katiak,395.19460035883316,394.32940799033724,396.0651313952374
2020-05-01,Koto Katiak,395.83734938690424,394.9509947227118,396.7624953507976
2020-06-01,Koto Katiak,395.1583072895302,394.17565428682497,396.12274779416936
2020-07-01,Koto Katiak,394.61978760006906,393.67855932128214,395.53324726780676
2020-08-01,Koto Katiak,393.9682252033582,393.05330208924653,394.9702505457696
2020-09-01,Koto Katiak,392.79295883918536,391.88285728423324,393.6820084983366
2020-10-01,Koto Katiak,392.61619765252806,391.77917236228905,393.6289475811619
2020-11-01,Koto Katiak,392.0929155978187,391.19921202780284,393.0739981559653
2020-12-01,Koto Katiak,392.9999143438462,392.04660688394904,393.9749375259272
2021-01-01,Koto Katiak,394.2055915315659,393.27421787034586,395.1044319636074
2021-02-01,Koto Katiak,395.48690108470987,394.6185582480179,396.45379914896887
2021-03-01,Koto Katiak,397.95907188529407,397.0246242941659,398.86780080459056
2021-04-01,Koto Katiak,399.0034624772296,398.1319230162932,399.8691233475575
2021-05-01,Koto Katiak,399.83724813186365,398.94416062982646,400.79288985756654
2021-06-01,Koto Katiak,399.67770717344297,398.78242163841986,400.54311052113565
2021-07-01,Koto Katiak,399.4189144525276,398.55130841446396,400.3138381733884
2021-08-01,Koto Katiak,399.48532300433675,398.53861065151744,400.4112013118706
2021-09-01,Koto Katiak,399.1754641979126,398.2294667000834,400.1590908999016
2021-10-01,Koto Katiak,399.05646219874,398.142299077022,399.9780198390765
2021-11-01,Koto Katiak,398.9126355647032,397.92541564017125,399.8085592586976
2021-12-01,Koto Katiak,399.5642857684215,398.67240411839464,400.5149785809872
2022-01-01,Koto Katiak,400.6833617788274,399.715143121383,401.5901434985022
2022-02-01,Koto Katiak,402.2006818792682,401.31359726701066,403.1523691717101
2022-03-01,Koto Katiak,404.1301904992092,403.18518085953133,405.0596788873369
2022-04-01,Koto Katiak,404.6217213688869,403.62620824925517,405.5132464839179
2022-05-01,Koto Katiak,405.1746757552245,404.1794951108658,406.09810824464836
2022-06-01,Koto Katiak,404.34509567234466,403.3833687175383,405.31049442297115
2022-07-01,Koto Katiak,403.22052694826755,402.33583664359116,404.1528215500906
2022-08-01,Koto Katiak,402.82287988363254,401.91799224912234,403.7662145057182
2022-09-01,Koto Katiak,401.4106904516499,400.4686066880149,402.38139491494644
2022-10-01,Koto Katiak,399.5846948728366,398.6605847474111,400.52197918274106
2022-11-01,Koto Katiak,398.01151370150376,397.0600324005345,398.93958100986276
2022-12-01,Koto Katiak,396.6686255389908,395.76806268870877,397.5827140659318
2023-01-01,Koto Katiak,397.28292373582286,396.28758989890656,398.2398069519552
2023-02-01,Koto Katiak,398.5991231220672,397.63140845138133,399.5809822354376
2023-03-01,Koto Katiak,399.58228367703776,398.59489613797075,400.5302851855476
2023-04-01,Koto Katiak,400.2066131401445,399.24324132321647,401.23957646964647
2023-05-01,Koto Katiak,401.14401725693494,400.2097718338187,402.1292756717815
2023-06-01,Koto Katiak,400.6773178651418,399.75787383421925,401.68629838820084
2023-07-01,Koto Katiak,399.692348650416,398.7348358141229,400.62662315064233
2023-08-01,Koto Katiak,399.86977893216437,398.9331248694574,400.78198049908247
2023-09-01,Koto Katiak,400.26637648824953,399.3031378506496,401.2192360581913
2023-10-01,Koto Katiak,399.54921206872865,398.60234837859906,400.4505885895474
2023-11-01,Koto Katiak,399.45807322240233,398.48014547485326,400.43630192254835
2023-12-01,Koto Katiak,398.94982355268814,398.0210529379201,399.8182795512868
2024-01-01,Koto Katiak,401.30384429021467,400.37961718568084,402.2322464051534
2024-02-01,Koto Katiak,403.4581277185511,402.5259723587498,404.3621038802701
2024-03-01,Koto Katiak,403.9619750685059,403.00481906552744,404.91111729013915
2024-04-01,Koto Katiak,404.37826823638005,403.4009767465076,405.31224753922817
2024-05-01,Koto Katiak,404.8450376570002,403.92131467055606,405.81602170891864
2024-06-01,Koto Katiak,403.9841499652605,403.0118276958951,404.89622548137123
2024-07-01,Koto Katiak,403.26965066835265,402.3994305923272,404.11724547921
2024-08-01,Koto Katiak,402.43529784490346,401.4219981884036,403.38306160643344
2024-09-01,Koto Katiak,401.07724105398955,400.09556401753093,402.00627971780546
2024-10-01,Koto Katiak,400.582033947839,399.69045135579853,401.50395017784206
2024-11-01,Koto Katiak,399.7296911096536,398.8168780657947,400.6195448632772
2024-12-01,Koto Katiak,400.31824393618865,399.45445921663986,401.2232233782082
2025-01-01,Koto Katiak,401.19405719594295,400.24368200671887,402.0866795562863
2025-02-01,Koto Katiak,402.1455028211241,401.26434299472845,403.0854671901285
2025-03-01,Koto Katiak,404.3182933516872,403.3743147745562,405.2151656141172
2025-04-01,Koto Katiak,405.03122721609714,404.0642535043607,405.9808721168079
2025-05-01,Koto Katiak,405.5442482957067,404.6402418333506,406.5796099111512
2025-06-01,Koto Katiak,404.7041097109741,403.78626367185484,405.6609344426441
2025-07-01,Koto Katiak,403.7866741258847,402.81581597933086,404.68869024962055
2025-08-01,Koto Katiak,403.17248505478216,402.2616837069162,404.1878839235235
2025-09-01,Koto Katiak,402.18202862544445,401.19787060374347,403.1150280715564
2025-10-01,Koto Katiak,401.404383765391,400.4623412991843,402.3183345207757
2025-11-01,Koto Katiak,400.58507049933326,399.61047248102057,401.6179622282576
2025-12-01,Koto Katiak,400.5830239623873,399.3909721986652,401.89064195497315
2026-01-01,Koto Katiak,401.71200859288047,400.18880676595364,403.3709221578501
2026-02-01,Koto Katiak,403.2392373134056,401.30138043936796,405.35243978262974
2026-03-01,Koto Katiak,405.17769565471696,402.6928385343711,407.99249499556834
2026-04-01,Koto Katiak,405.6791351445428,402.54879269195703,409.0154582842852
2026-05-01,Koto Katiak,406.2416785181173,402.2645731850545,410.3121753813352
2026-06-01,Koto Katiak,405.4220070527396,400.8085201358211,410.5494475892117
2026-07-01,Koto Katiak,404.3070273133382,398.8983209562548,410.3112529268807
2026-08-01,Koto Katiak,403.9192888662043,397.5010620901302,410.65656193261617
2026-09-01,Koto Katiak,403.2894148884933,395.9083835732022,411.09804593286907
2026-10-01,Koto Katiak,402.2204987815527,394.1364891674656,410.6413971411069
2026-11-01,Koto Katiak,401.4304141368122,392.4451232639667,411.0889590275143
2026-12-01,Koto Katiak,400.84536132261275,390.784109307289,411.48984748629215
2027-01-01,Koto Katiak,402.24275604604037,391.13307717124275,414.0569979031084
2027-02-01,Koto Katiak,404.3409801327054,392.46247581923,417.1499329985071
2027-03-01,Koto Katiak,406.03048557839014,392.7566660902762,420.01095426034175
2027-04-01,Koto Katiak,406.32205842509615,392.17392344495,421.52191979941387
2027-05-01,Koto Katiak,406.937440009886,391.9761357461392,423.16290429180964
2027-06-01,Koto Katiak,406.1379840016924,390.09286962404894,423.4418485649497
2027-07-01,Koto Katiak,404.8309922588914,387.42353871605684,423.35066663998526
2027-08-01,Koto Katiak,404.67566592829945,386.37346580499116,424.5306830758331
2027-09-01,Koto Katiak,404.39894356068726,384.82416151833297,425.3841364543128
2027-10-01,Koto Katiak,403.0301792150112,382.5673028207653,425.40949089873453
2027-11-01,Koto Katiak,402.2657204449873,380.3795841180087,426.21324418800333
2027-12-01,Koto Katiak,401.10587084072506,377.878103011806,426.0983907139613
2028-01-01,Koto Katiak,402.7865716458887,378.17884224238526,428.7333626098652
2028-02-01,Koto Katiak,405.450316717853,379.6755824823997,433.29426574961906
2028-03-01,Koto Katiak,406.43075721830127,379.52726764672053,435.5831851680824
2028-04-01,Koto Katiak,407.35651202980057,378.68913917967285,437.95758399937665
2028-05-01,Koto Katiak,407.8232814504211,377.1482236587079,439.7081706920181
2028-06-01,Koto Katiak,406.96239375868106,375.46170982468,440.47729975346647
2028-07-01,Koto Katiak,406.2478944617735,372.8800108587952,440.7326755394722
2028-08-01,Koto Katiak,405.4135416383247,370.30557306794987,441.35288184636556
2028-09-01,Koto Katiak,404.0554848474143,367.6790712723166,441.5638792877941
2028-10-01,Koto Katiak,403.5602777412598,365.47576863320666,441.74633154169237
2028-11-01,Koto Katiak,402.7079349030754,363.3755711416343,442.50275621870065
2028-12-01,Koto Katiak,403.2964877296106,362.49128433523055,444.6891245887644
2029-01-01,Koto Katiak,404.17230098936466,361.78169964474455,447.5336363714596
2029-02-01,Koto Katiak,405.123746614546,361.92753348804393,450.1222077925204
2029-03-01,Koto Katiak,407.2965371451078,361.7539338554501,454.18744492131634
2029-04-01,Koto Katiak,408.00947100951873,361.27731191132847,456.85936646225935
2029-05-01,Koto Katiak,408.5224920891284,360.237886945068,458.75058917383564
2029-06-01,Koto Katiak,407.6823535043938,358.33041230267884,460.10365164202005
2029-07-01,Koto Katiak,406.7649179193084,354.2797283247092,460.8412487197673
2029-08-01,Koto Katiak,406.15072884820313,352.075775964667,461.8402405716418
2029-09-01,Koto Katiak,405.16027241886223,349.97877953547595,462.23182388971054
2029-10-01,Koto Katiak,404.3826275588141,347.15555809289623,462.8084781137657
2029-11-01,Koto Katiak,403.5633142927554,344.43369442499574,463.4039141559594
2029-12-01,Koto Katiak,403.56126775581515,342.695582032404,465.07581558875626
2030-01-01,Koto Katiak,404.69025238630286,342.0604062012517,467.69702179785287
2030-02-01,Koto Katiak,406.2174811068331,341.9895309096046,471.17962092548413
2030-03-01,Koto Katiak,408.155939448141,342.1682285946175,475.7383349538319
2030-04-01,Koto Katiak,408.65737893796666,340.6985772286428,477.53691353599726
2030-05-01,Koto Katiak,409.21992231154036,339.888239865353,480.2371842967589
2030-06-01,Koto Katiak,408.40025084615996,336.7148148621291,481.50751494284594
2030-07-01,Koto Katiak,407.2852711067587,333.5830351322437,481.4386551803455
2030-08-01,Koto Katiak,406.8975326596229,332.1969032958672,483.6110652482833
2030-09-01,Koto Katiak,406.26765868191313,329.62033217785626,485.24197958770077
2019-01-01,Koto Katik,330.6200224405053,329.6755405597,331.49222520486603
2019-02-01,Koto Katik,332.0831377865113,331.20204964948005,333.02768540965417
2019-03-01,Koto Katik,333.756110944896,332.8241402689867,334.6720450296493
2019-04-01,Koto Katik,335.10696719009235,334.1617543086493,336.0206288264813
2019-05-01,Koto Katik,335.9525940069176,335.0367019834707,336.94716121355384
2019-06-01,Koto Katik,334.99152582894516,334.13721458996514,335.87927332687707
2019-07-01,Koto Katik,333.33274744857147,332.3996861829199,334.24557516764014
2019-08-01,Koto Katik,332.71135983403593,331.78929511473814,333.6108365796569
2019-09-01,Koto Katik,332.43158552405816,331.5016569836106,333.342957997501
2019-10-01,Koto Katik,331.833760372546,330.93939306254293,332.77247119725695
2019-11-01,Koto Katik,331.6919617272029,330.7889459207558,332.56736826791365
2019-12-01,Koto Katik,331.52790761290544,330.5830166756502,332.444310414707
2020-01-01,Koto Katik,332.02709329431923,331.1273040816619,332.9937916978263
2020-02-01,Koto Katik,333.53161743901444,332.6030522081958,334.4761182356687
2020-03-01,Koto Katik,335.08477461591957,334.1253717137753,336.0048137388544
2020-04-01,Koto Katik,336.72871574824933,335.74108746803296,337.61371019200016
2020-05-01,Koto Katik,337.02719175315804,336.13698668235077,337.8821943869555
2020-06-01,Koto Katik,337.46466972434047,336.465204292637,338.40396139497034
2020-07-01,Koto Katik,336.77683716468846,335.8706647191079,337.7689593372192
2020-08-01,Koto Katik,336.20807427159895,335.2553535733444,337.17614920772246
2020-09-01,Koto Katik,335.199227417336,334.2449005253814,336.16346366703095
2020-10-01,Koto Katik,333.81242475822256,332.8467115358785,334.73543234642534
2020-11-01,Koto Katik,333.91717800789286,332.9876393103293,334.8229808553158
2020-12-01,Koto Katik,334.371169318621,333.439159970747,335.3327266203558
2021-01-01,Koto Katik,334.0265183183233,333.0908776859803,334.949071575553
2021-02-01,Koto Katik,335.27772151139425,334.40018950844234,336.23183591512714
2021-03-01,Koto Katik,336.4923196049941,335.58748505482555,337.44401088258405
2021-04-01,Koto Katik,337.81423383768623,336.87126016332456,338.74372735869525
2021-05-01,Koto Katik,338.65974661189034,337.7485746924919,339.5755252724676
2021-06-01,Koto Katik,339.0073214836369,338.0979624154859,339.96373878562014
2021-07-01,Koto Katik,338.346214869618,337.4098940646032,339.25610836628573
2021-08-01,Koto Katik,338.12072250106087,337.20816478050915,339.07379271849845
2021-09-01,Koto Katik,337.72499535665594,336.8501944468186,338.6637483560624
2021-10-01,Koto Katik,336.65787658468565,335.7183655263881,337.570325626936
2021-11-01,Koto Katik,336.4404802029129,335.5581327764563,337.4215647341575
2021-12-01,Koto Katik,336.44370644866177,335.5552162631844,337.35584421075794
2022-01-01,Koto Katik,335.99930912020415,335.1117627420907,336.93900237369127
2022-02-01,Koto Katik,336.9598848612889,336.096338973065,337.9045230805148
2022-03-01,Koto Katik,338.0459483959231,337.07810307520407,338.9743677787891
2022-04-01,Koto Katik,338.98555334441147,338.05052773862207,339.913101432429
2022-05-01,Koto Katik,339.83888496856287,338.8912258606181,340.7450242560195
2022-06-01,Koto Katik,339.90133390505656,338.9841351766521,340.83915900090005
2022-07-01,Koto Katik,339.09181439844997,338.13896405062934,340.04391215606734
2022-08-01,Koto Katik,339.03050088869634,338.0860870672506,340.02427741364033
2022-09-01,Koto Katik,339.0608648941884,338.13007571142015,340.02232690918777
2022-10-01,Koto Katik,338.1839497362796,337.23736246125634,339.17034948836056
2022-11-01,Koto Katik,338.10429640325935,337.1884595686684,339.0453382723206
2022-12-01,Koto Katik,338.1142905195749,337.17789331921585,339.00917157153526
2023-01-01,Koto Katik,338.23481157417103,337.27521579560835,339.2094130828918
2023-02-01,Koto Katik,339.5599246947726,338.7154909348396,340.58931739635824
2023-03-01,Koto Katik,341.10825068182277,340.2119870716475,342.0998203869194
2023-04-01,Koto Katik,342.20204206096605,341.2467030598001,343.1543798016029
2023-05-01,Koto Katik,343.57608322841264,342.64454934684164,344.53606864863235
2023-06-01,Koto Katik,343.1610432127491,342.18856385447344,344.0644477308258
2023-07-01,Koto Katik,342.03065672387817,341.1031915305929,342.9302935605695
2023-08-01,Koto Katik,341.95527406389857,341.0404813961245,342.9123686508765
2023-09-01,Koto Katik,342.22142193808577,341.33991024557776,343.0855961553733
2023-10-01,Koto Katik,341.3401573256113,340.3874943611611,342.25187303038837
2023-11-01,Koto Katik,340.905471237281,339.9025723569712,341.7846386385642
2023-12-01,Koto Katik,340.34787219569563,339.4736840267921,341.22267535884845
2024-01-01,Koto Katik,340.44039478557596,339.51367054877875,341.3540029339006
2024-02-01,Koto Katik,341.53769943599,340.6448125948308,342.44416742092835
2024-03-01,Koto Katik,342.71127401821605,341.71745674013744,343.5977366969537
2024-04-01,Koto Katik,343.949454445889,342.94136870074635,344.82477604415425
2024-05-01,Koto Katik,344.67209790219977,343.7565895012924,345.57544275666567
2024-06-01,Koto Katik,345.54788223983496,344.62003809669403,346.50123033966975
2024-07-01,Koto Katik,345.28421713159025,344.28596194049106,346.2422861299139
2024-08-01,Koto Katik,345.1543416274827,344.21320270802823,346.1130782823245
